date,family,sales,dcoilwtico,est_ferie,day_of_week,month
2016-08-14,GROCERY I,217862.006,45.303333333333335,0,6,8
2016-08-15,GROCERY I,209894.309,45.72,0,0,8
2016-08-16,GROCERY I,214910.844,46.57,0,1,8
2016-08-17,GROCERY I,200585.429,46.81,0,2,8
2016-08-18,GROCERY I,169873.133,48.2,0,3,8
2016-08-19,GROCERY I,189593.805,48.48,0,4,8
2016-08-20,GROCERY I,238124.092,47.919999999999995,0,5,8
2016-08-21,GROCERY I,256910.234,47.36,0,6,8
2016-08-22,GROCERY I,208539.744,46.8,0,0,8
2016-08-23,GROCERY I,189743.45,47.54,0,1,8
2016-08-24,GROCERY I,183629.338,46.29,0,2,8
2016-08-25,GROCERY I,160226.12900000002,46.97,0,3,8
2016-08-26,GROCERY I,177844.789,47.64,0,4,8
2016-08-27,GROCERY I,226705.497,47.416666666666664,0,5,8
2016-08-28,GROCERY I,243416.113,47.193333333333335,0,6,8
2016-08-29,GROCERY I,193011.781,46.97,0,0,8
2016-08-30,GROCERY I,178158.766,46.32,0,1,8
2016-08-31,GROCERY I,209312.586,44.68,0,2,8
2016-09-01,GROCERY I,224855.405,43.17,0,3,9
2016-09-02,GROCERY I,246898.196,44.39,0,4,9
2016-09-03,GROCERY I,319453.549,44.505,0,5,9
2016-09-04,GROCERY I,331800.452,44.620000000000005,0,6,9
2016-09-05,GROCERY I,244673.66,44.735,0,0,9
2016-09-06,GROCERY I,221549.465,44.85,0,1,9
2016-09-07,GROCERY I,206077.526,45.47,0,2,9
2016-09-08,GROCERY I,176583.137,47.63,0,3,9
2016-09-09,GROCERY I,184969.668,45.88,0,4,9
2016-09-10,GROCERY I,266900.669,46.013333333333335,0,5,9
2016-09-11,GROCERY I,297666.174,46.14666666666667,0,6,9
2016-09-12,GROCERY I,198351.158,46.28,0,0,9
2016-09-13,GROCERY I,175934.812,44.91,0,1,9
2016-09-14,GROCERY I,170787.774,43.62,0,2,9
2016-09-15,GROCERY I,168851.383,43.85,0,3,9
2016-09-16,GROCERY I,193851.791,43.04,0,4,9
2016-09-17,GROCERY I,262554.474,43.14,0,5,9
2016-09-18,GROCERY I,298820.0,43.24,0,6,9
2016-09-19,GROCERY I,201940.015,43.34,0,0,9
2016-09-20,GROCERY I,189259.548,43.85,0,1,9
2016-09-21,GROCERY I,183985.564,45.33,0,2,9
2016-09-22,GROCERY I,157583.834,46.1,0,3,9
2016-09-23,GROCERY I,185657.64,44.36,0,4,9
2016-09-24,GROCERY I,250405.729,44.77333333333333,0,5,9
2016-09-25,GROCERY I,273407.067,45.18666666666667,0,6,9
2016-09-26,GROCERY I,195676.136,45.6,0,0,9
2016-09-27,GROCERY I,171192.631,44.65,0,1,9
2016-09-28,GROCERY I,171837.571,47.07,0,2,9
2016-09-29,GROCERY I,153914.398,47.72,0,3,9
2016-09-30,GROCERY I,204209.586,47.72,0,4,9
2016-10-01,GROCERY I,376487.399,48.08,0,5,10
2016-10-02,GROCERY I,392774.819,48.44,0,6,10
2016-10-03,GROCERY I,259260.663,48.8,0,0,10
2016-10-04,GROCERY I,227062.232,48.67,0,1,10
2016-10-05,GROCERY I,220673.751,49.75,0,2,10
2016-10-06,GROCERY I,179258.097,50.44,0,3,10
2016-10-07,GROCERY I,207228.722,49.76,0,4,10
2016-10-08,GROCERY I,283341.173,49.76,0,5,10
2016-10-09,GROCERY I,328798.61,49.76,1,6,10
2016-10-10,GROCERY I,218986.451,49.76,0,0,10
2016-10-11,GROCERY I,184607.781,50.72,0,1,10
2016-10-12,GROCERY I,184546.728,50.14,0,2,10
2016-10-13,GROCERY I,165917.54,50.47,0,3,10
2016-10-14,GROCERY I,187897.631,50.35,0,4,10
2016-10-15,GROCERY I,267296.737,50.223333333333336,0,5,10
2016-10-16,GROCERY I,328004.322,50.096666666666664,0,6,10
2016-10-17,GROCERY I,211547.87,49.97,0,0,10
2016-10-18,GROCERY I,188088.864,50.3,0,1,10
2016-10-19,GROCERY I,180780.167,51.59,0,2,10
2016-10-20,GROCERY I,172086.821,50.31,0,3,10
2016-10-21,GROCERY I,184723.541,50.61,0,4,10
2016-10-22,GROCERY I,248149.917,50.46666666666667,0,5,10
2016-10-23,GROCERY I,299180.504,50.32333333333333,0,6,10
2016-10-24,GROCERY I,198551.225,50.18,0,0,10
2016-10-25,GROCERY I,178507.736,49.45,0,1,10
2016-10-26,GROCERY I,170707.0,48.75,0,2,10
2016-10-27,GROCERY I,161035.113,49.71,0,3,10
2016-10-28,GROCERY I,180171.818,48.72,0,4,10
2016-10-29,GROCERY I,248688.609,48.089999999999996,0,5,10
2016-10-30,GROCERY I,282533.016,47.46,0,6,10
2016-10-31,GROCERY I,199818.887,46.83,0,0,10
2016-11-01,GROCERY I,252354.113,46.66,0,1,11
2016-11-02,GROCERY I,294122.549,45.32,1,2,11
2016-11-03,GROCERY I,245076.593,44.66,1,3,11
2016-11-04,GROCERY I,256548.526,44.07,0,4,11
2016-11-05,GROCERY I,275166.218,44.34,0,5,11
2016-11-06,GROCERY I,351095.489,44.61,0,6,11
2016-11-07,GROCERY I,250798.331,44.88,0,0,11
2016-11-08,GROCERY I,226945.098,44.96,0,1,11
2016-11-09,GROCERY I,224668.166,45.2,0,2,11
2016-11-10,GROCERY I,176812.224,44.62,0,3,11
2016-11-11,GROCERY I,205336.269,43.39,0,4,11
2016-11-12,GROCERY I,276217.866,43.35666666666667,0,5,11
2016-11-13,GROCERY I,345032.878,43.32333333333333,0,6,11
2016-11-14,GROCERY I,219897.376,43.29,0,0,11
2016-11-15,GROCERY I,202823.317,45.86,0,1,11
2016-11-16,GROCERY I,235505.27,45.56,0,2,11
2016-11-17,GROCERY I,189332.719,45.37,0,3,11
2016-11-18,GROCERY I,218481.841,45.69,0,4,11
2016-11-19,GROCERY I,281438.088,46.28666666666666,0,5,11
2016-11-20,GROCERY I,334426.044,46.88333333333333,0,6,11
2016-11-21,GROCERY I,231283.925,47.48,0,0,11
2016-11-22,GROCERY I,208830.983,48.07,0,1,11
2016-11-23,GROCERY I,214367.837,46.72,0,2,11
2016-11-24,GROCERY I,181074.162,46.72,0,3,11
2016-11-25,GROCERY I,211344.729,46.72,0,4,11
2016-11-26,GROCERY I,267974.986,46.36666666666667,0,5,11
2016-11-27,GROCERY I,308257.897,46.01333333333333,0,6,11
2016-11-28,GROCERY I,222589.643,45.66,0,0,11
2016-11-29,GROCERY I,193324.333,45.29,0,1,11
2016-11-30,GROCERY I,221747.168,49.41,0,2,11
2016-12-01,GROCERY I,289689.792,51.08,0,3,12
2016-12-02,GROCERY I,263266.533,51.7,0,4,12
2016-12-03,GROCERY I,354348.142,51.70666666666667,0,5,12
2016-12-04,GROCERY I,398378.733,51.71333333333333,0,6,12
2016-12-05,GROCERY I,307665.714,51.72,0,0,12
2016-12-06,GROCERY I,291190.488,50.95,0,1,12
2016-12-07,GROCERY I,266602.07,49.85,0,2,12
2016-12-08,GROCERY I,222288.266,50.84,0,3,12
2016-12-09,GROCERY I,235245.91,51.51,0,4,12
2016-12-10,GROCERY I,288835.971,51.92,0,5,12
2016-12-11,GROCERY I,350255.704,52.33,0,6,12
2016-12-12,GROCERY I,301380.004,52.74,0,0,12
2016-12-13,GROCERY I,248243.757,52.99,0,1,12
2016-12-14,GROCERY I,267589.502,51.01,0,2,12
2016-12-15,GROCERY I,255609.61800000002,50.9,0,3,12
2016-12-16,GROCERY I,302208.024,51.93,0,4,12
2016-12-17,GROCERY I,340408.274,51.99666666666667,0,5,12
2016-12-18,GROCERY I,401211.913,52.06333333333333,0,6,12
2016-12-19,GROCERY I,351702.981,52.13,0,0,12
2016-12-20,GROCERY I,384623.784,52.22,0,1,12
2016-12-21,GROCERY I,387603.442,51.44,0,2,12
2016-12-22,GROCERY I,400889.065,51.98,0,3,12
2016-12-23,GROCERY I,425386.443,52.01,0,4,12
2016-12-24,GROCERY I,413170.207,52.2125,0,5,12
2016-12-26,GROCERY I,309767.773,52.6175,0,0,12
2016-12-27,GROCERY I,242792.095,52.82,0,1,12
2016-12-28,GROCERY I,265759.513,54.01,0,2,12
2016-12-29,GROCERY I,257006.744,53.8,0,3,12
2016-12-30,GROCERY I,329599.654,53.75,0,4,12
2016-12-31,GROCERY I,302232.811,53.4025,0,5,12
2017-01-01,GROCERY I,1998.0,53.055,1,6,1
2017-01-02,GROCERY I,415182.95,52.707499999999996,0,0,1
2017-01-03,GROCERY I,321085.262,52.36,0,1,1
2017-01-04,GROCERY I,274170.59500000003,53.26,0,2,1
2017-01-05,GROCERY I,226863.181,53.77,0,3,1
2017-01-06,GROCERY I,235068.611,53.98,0,4,1
2017-01-07,GROCERY I,320763.751,53.303333333333335,0,5,1
2017-01-08,GROCERY I,339817.859,52.626666666666665,0,6,1
2017-01-09,GROCERY I,226842.223,51.95,0,0,1
2017-01-10,GROCERY I,205076.937,50.82,0,1,1
2017-01-11,GROCERY I,205405.492,52.19,0,2,1
2017-01-12,GROCERY I,179500.37099999998,53.01,0,3,1
2017-01-13,GROCERY I,209872.858,52.36,0,4,1
2017-01-14,GROCERY I,288095.323,52.3825,0,5,1
2017-01-15,GROCERY I,329467.396,52.405,0,6,1
2017-01-16,GROCERY I,232165.605,52.4275,0,0,1
2017-01-17,GROCERY I,206967.7,52.45,0,1,1
2017-01-18,GROCERY I,206805.163,51.12,0,2,1
2017-01-19,GROCERY I,171175.212,51.39,0,3,1
2017-01-20,GROCERY I,198853.649,52.33,0,4,1
2017-01-21,GROCERY I,305018.808,52.47666666666667,0,5,1
2017-01-22,GROCERY I,312620.555,52.623333333333335,0,6,1
2017-01-23,GROCERY I,228583.123,52.77,0,0,1
2017-01-24,GROCERY I,202106.376,52.38,0,1,1
2017-01-25,GROCERY I,199000.605,52.14,0,2,1
2017-01-26,GROCERY I,165307.223,53.24,0,3,1
2017-01-27,GROCERY I,197385.774,53.18,0,4,1
2017-01-28,GROCERY I,281685.01,52.99666666666667,0,5,1
2017-01-29,GROCERY I,305678.012,52.81333333333333,0,6,1
2017-01-30,GROCERY I,200919.49,52.63,0,0,1
2017-01-31,GROCERY I,226270.58,52.75,0,1,1
2017-02-01,GROCERY I,275177.113,53.9,0,2,2
2017-02-02,GROCERY I,232517.241,53.55,0,3,2
2017-02-03,GROCERY I,245091.774,53.81,0,4,2
2017-02-04,GROCERY I,343967.653,53.54333333333334,0,5,2
2017-02-05,GROCERY I,342708.874,53.276666666666664,0,6,2
2017-02-06,GROCERY I,236867.255,53.01,0,0,2
2017-02-07,GROCERY I,216520.006,52.19,0,1,2
2017-02-08,GROCERY I,213844.332,52.37,0,2,2
2017-02-09,GROCERY I,186073.662,52.99,0,3,2
2017-02-10,GROCERY I,206531.308,53.84,0,4,2
2017-02-11,GROCERY I,269201.309,53.54666666666667,0,5,2
2017-02-12,GROCERY I,307274.383,53.25333333333334,0,6,2
2017-02-13,GROCERY I,241771.932,52.96,0,0,2
2017-02-14,GROCERY I,191858.428,53.21,0,1,2
2017-02-15,GROCERY I,200588.27,53.11,0,2,2
2017-02-16,GROCERY I,193857.796,53.41,0,3,2
2017-02-17,GROCERY I,217764.076,53.41,0,4,2
2017-02-18,GROCERY I,313204.68200000003,53.5625,0,5,2
2017-02-19,GROCERY I,243177.648,53.715,0,6,2
2017-02-20,GROCERY I,225840.753,53.8675,0,0,2
2017-02-21,GROCERY I,208361.029,54.02,0,1,2
2017-02-22,GROCERY I,209516.849,53.61,0,2,2
2017-02-23,GROCERY I,201323.924,54.48,0,3,2
2017-02-24,GROCERY I,233815.187,53.99,0,4,2
2017-02-25,GROCERY I,305460.836,54.00666666666667,0,5,2
2017-02-26,GROCERY I,221940.676,54.02333333333333,0,6,2
2017-02-27,GROCERY I,215098.977,54.04,1,0,2
2017-02-28,GROCERY I,275016.397,54.0,1,1,2
2017-03-01,GROCERY I,295126.952,53.82,0,2,3
2017-03-02,GROCERY I,259788.339,52.63,0,3,3
2017-03-03,GROCERY I,264090.104,53.33,0,4,3
2017-03-04,GROCERY I,348517.99199999997,53.28333333333333,0,5,3
2017-03-05,GROCERY I,372100.339,53.236666666666665,0,6,3
2017-03-06,GROCERY I,252379.543,53.19,0,0,3
2017-03-07,GROCERY I,240369.361,52.68,0,1,3
2017-03-08,GROCERY I,242247.203,49.83,0,2,3
2017-03-09,GROCERY I,193059.978,48.75,0,3,3
2017-03-10,GROCERY I,215667.053,48.05,0,4,3
2017-03-11,GROCERY I,289700.863,48.016666666666666,0,5,3
2017-03-12,GROCERY I,328098.714,47.983333333333334,0,6,3
2017-03-13,GROCERY I,217528.88,47.95,0,0,3
2017-03-14,GROCERY I,198212.856,47.24,0,1,3
2017-03-15,GROCERY I,226180.308,48.34,0,2,3
2017-03-16,GROCERY I,209162.458,48.3,0,3,3
2017-03-17,GROCERY I,227644.344,48.34,0,4,3
2017-03-18,GROCERY I,299913.532,48.156666666666666,0,5,3
2017-03-19,GROCERY I,328556.893,47.973333333333336,0,6,3
2017-03-20,GROCERY I,241522.93,47.79,0,0,3
2017-03-21,GROCERY I,211813.445,47.02,0,1,3
2017-03-22,GROCERY I,210061.511,47.29,0,2,3
2017-03-23,GROCERY I,214049.286,47.0,0,3,3
2017-03-24,GROCERY I,229219.616,47.3,0,4,3
2017-03-25,GROCERY I,303456.489,47.20666666666666,0,5,3
2017-03-26,GROCERY I,318392.578,47.11333333333334,0,6,3
2017-03-27,GROCERY I,232377.549,47.02,0,0,3
2017-03-28,GROCERY I,208732.716,48.36,0,1,3
2017-03-29,GROCERY I,238416.338,49.47,0,2,3
2017-03-30,GROCERY I,199325.174,50.3,0,3,3
2017-03-31,GROCERY I,271958.43,50.54,0,4,3
2017-04-01,GROCERY I,474003.906,50.443333333333335,0,5,4
2017-04-02,GROCERY I,380816.88,50.346666666666664,0,6,4
2017-04-03,GROCERY I,269080.837,50.25,0,0,4
2017-04-04,GROCERY I,264689.049,50.99,0,1,4
2017-04-05,GROCERY I,247860.95799999998,51.14,0,2,4
2017-04-06,GROCERY I,214907.11000000002,51.69,0,3,4
2017-04-07,GROCERY I,225595.598,52.25,0,4,4
2017-04-08,GROCERY I,308170.625,52.52,0,5,4
2017-04-09,GROCERY I,338844.119,52.79,0,6,4
2017-04-10,GROCERY I,227312.148,53.06,0,0,4
2017-04-11,GROCERY I,239881.428,53.38,0,1,4
2017-04-12,GROCERY I,249778.37099999998,53.12,0,2,4
2017-04-13,GROCERY I,224628.894,53.19,0,3,4
2017-04-14,GROCERY I,218652.376,53.0475,1,4,4
2017-04-15,GROCERY I,269564.397,52.905,0,5,4
2017-04-16,GROCERY I,295452.592,52.762499999999996,0,6,4
2017-04-17,GROCERY I,231756.22,52.62,0,0,4
2017-04-18,GROCERY I,208816.366,52.46,0,1,4
2017-04-19,GROCERY I,206401.619,50.49,0,2,4
2017-04-20,GROCERY I,206543.467,50.26,0,3,4
2017-04-21,GROCERY I,225577.685,49.64,0,4,4
2017-04-22,GROCERY I,282475.805,49.39333333333333,0,5,4
2017-04-23,GROCERY I,329521.778,49.14666666666667,0,6,4
2017-04-24,GROCERY I,222334.133,48.9,0,0,4
2017-04-25,GROCERY I,208465.077,49.22,0,1,4
2017-04-26,GROCERY I,209080.768,49.22,0,2,4
2017-04-27,GROCERY I,180000.938,48.96,0,3,4
2017-04-28,GROCERY I,224719.261,49.31,0,4,4
2017-04-29,GROCERY I,318911.93,49.15,0,5,4
2017-04-30,GROCERY I,309323.864,48.99,0,6,4
2017-05-01,GROCERY I,400850.63300000003,48.83,1,0,5
2017-05-02,GROCERY I,269057.78,47.65,0,1,5
2017-05-03,GROCERY I,276532.7,47.79,0,2,5
2017-05-04,GROCERY I,222406.434,45.55,0,3,5
2017-05-05,GROCERY I,229544.417,46.23,0,4,5
2017-05-06,GROCERY I,318692.98,46.306666666666665,0,5,5
2017-05-07,GROCERY I,376379.473,46.38333333333333,0,6,5
2017-05-08,GROCERY I,236850.469,46.46,0,0,5
2017-05-09,GROCERY I,217042.416,45.84,0,1,5
2017-05-10,GROCERY I,218644.624,47.28,0,2,5
2017-05-11,GROCERY I,199971.162,47.81,0,3,5
2017-05-12,GROCERY I,224118.241,47.83,0,4,5
2017-05-13,GROCERY I,332853.784,48.17333333333333,0,5,5
2017-05-14,GROCERY I,263932.462,48.516666666666666,0,6,5
2017-05-15,GROCERY I,249391.748,48.86,0,0,5
2017-05-16,GROCERY I,241186.132,48.64,0,1,5
2017-05-17,GROCERY I,242271.766,49.04,0,2,5
2017-05-18,GROCERY I,189992.941,49.36,0,3,5
2017-05-19,GROCERY I,225889.53,50.32,0,4,5
2017-05-20,GROCERY I,314630.342,50.483333333333334,0,5,5
2017-05-21,GROCERY I,349106.17,50.64666666666667,0,6,5
2017-05-22,GROCERY I,235352.441,50.81,0,0,5
2017-05-23,GROCERY I,216349.816,51.12,0,1,5
2017-05-24,GROCERY I,207528.358,50.99,1,2,5
2017-05-25,GROCERY I,184282.369,48.57,0,3,5
2017-05-26,GROCERY I,284289.827,49.58,0,4,5
2017-05-27,GROCERY I,280306.776,49.5925,0,5,5
2017-05-28,GROCERY I,313695.155,49.605000000000004,0,6,5
2017-05-29,GROCERY I,233553.12,49.6175,0,0,5
2017-05-30,GROCERY I,231107.946,49.63,0,1,5
2017-05-31,GROCERY I,258090.75,48.29,0,2,5
2017-06-01,GROCERY I,244432.37900000002,48.32,0,3,6
2017-06-02,GROCERY I,269708.907,47.68,0,4,6
2017-06-03,GROCERY I,366851.135,47.586666666666666,0,5,6
2017-06-04,GROCERY I,420484.196,47.49333333333333,0,6,6
2017-06-05,GROCERY I,287651.913,47.4,0,0,6
2017-06-06,GROCERY I,247529.789,48.13,0,1,6
2017-06-07,GROCERY I,244550.415,45.8,0,2,6
2017-06-08,GROCERY I,209010.648,45.68,0,3,6
2017-06-09,GROCERY I,230238.391,45.82,0,4,6
2017-06-10,GROCERY I,296191.212,45.913333333333334,0,5,6
2017-06-11,GROCERY I,359159.341,46.00666666666667,0,6,6
2017-06-12,GROCERY I,231623.812,46.1,0,0,6
2017-06-13,GROCERY I,225098.796,46.41,0,1,6
2017-06-14,GROCERY I,231383.757,44.79,0,2,6
2017-06-15,GROCERY I,199755.29,44.47,0,3,6
2017-06-16,GROCERY I,236330.623,44.73,0,4,6
2017-06-17,GROCERY I,320835.094,44.56666666666666,0,5,6
2017-06-18,GROCERY I,278084.93,44.403333333333336,0,6,6
2017-06-19,GROCERY I,236571.109,44.24,0,0,6
2017-06-20,GROCERY I,234485.237,43.34,0,1,6
2017-06-21,GROCERY I,216428.204,42.48,0,2,6
2017-06-22,GROCERY I,182687.088,42.53,0,3,6
2017-06-23,GROCERY I,212785.126,42.86,0,4,6
2017-06-24,GROCERY I,282434.723,42.986666666666665,0,5,6
2017-06-25,GROCERY I,317588.572,43.11333333333334,0,6,6
2017-06-26,GROCERY I,220335.828,43.24,0,0,6
2017-06-27,GROCERY I,198345.961,44.25,0,1,6
2017-06-28,GROCERY I,198716.759,44.74,0,2,6
2017-06-29,GROCERY I,190098.64,44.88,0,3,6
2017-06-30,GROCERY I,228539.867,46.02,0,4,6
2017-07-01,GROCERY I,375440.305,45.838,0,5,7
2017-07-02,GROCERY I,398356.868,45.656,0,6,7
2017-07-03,GROCERY I,288954.266,45.474000000000004,0,0,7
2017-07-04,GROCERY I,257414.024,45.292,0,1,7
2017-07-05,GROCERY I,243726.892,45.11,0,2,7
2017-07-06,GROCERY I,207284.273,45.52,0,3,7
2017-07-07,GROCERY I,223152.148,44.25,0,4,7
2017-07-08,GROCERY I,289414.594,44.3,0,5,7
2017-07-09,GROCERY I,316177.751,44.35,0,6,7
2017-07-10,GROCERY I,235318.508,44.4,0,0,7
2017-07-11,GROCERY I,208359.298,45.06,0,1,7
2017-07-12,GROCERY I,203237.328,45.48,0,2,7
2017-07-13,GROCERY I,182709.476,46.06,0,3,7
2017-07-14,GROCERY I,209990.75,46.53,0,4,7
2017-07-15,GROCERY I,276323.261,46.36,0,5,7
2017-07-16,GROCERY I,309084.549,46.190000000000005,0,6,7
2017-07-17,GROCERY I,241417.015,46.02,0,0,7
2017-07-18,GROCERY I,211924.156,46.4,0,1,7
2017-07-19,GROCERY I,218927.014,47.1,0,2,7
2017-07-20,GROCERY I,202736.576,46.73,0,3,7
2017-07-21,GROCERY I,217576.952,45.78,0,4,7
2017-07-22,GROCERY I,269126.244,45.92333333333333,0,5,7
2017-07-23,GROCERY I,297691.697,46.06666666666667,0,6,7
2017-07-24,GROCERY I,240691.265,46.21,0,0,7
2017-07-25,GROCERY I,210986.016,47.77,0,1,7
2017-07-26,GROCERY I,205754.648,48.58,0,2,7
2017-07-27,GROCERY I,196079.18,49.05,0,3,7
2017-07-28,GROCERY I,233685.813,49.72,0,4,7
2017-07-29,GROCERY I,303657.532,49.88333333333333,0,5,7
2017-07-30,GROCERY I,328519.734,50.04666666666667,0,6,7
2017-07-31,GROCERY I,270215.666,50.21,0,0,7
2017-08-01,GROCERY I,301453.49199999997,49.19,0,1,8
2017-08-02,GROCERY I,281631.338,49.6,0,2,8
2017-08-03,GROCERY I,227658.804,49.03,0,3,8
2017-08-04,GROCERY I,244474.234,49.57,0,4,8
2017-08-05,GROCERY I,292312.398,49.50333333333333,0,5,8
2017-08-06,GROCERY I,314408.414,49.43666666666667,0,6,8
2017-08-07,GROCERY I,244548.234,49.37,0,0,8
2017-08-08,GROCERY I,213902.289,49.07,0,1,8
2017-08-09,GROCERY I,210097.703,49.59,0,2,8
2017-08-10,GROCERY I,194854.086,48.54,1,3,8
2017-08-11,GROCERY I,238221.922,48.81,0,4,8
2017-08-12,GROCERY I,238627.633,48.403333333333336,0,5,8
2017-08-13,GROCERY I,258442.452,47.99666666666667,0,6,8
2017-08-14,GROCERY I,225355.694,47.59,0,0,8
2017-08-15,GROCERY I,224208.125,47.57,0,1,8
2013-01-01,PRODUCE,98842.892485,93.14,1,1,1
2013-01-02,PRODUCE,98842.892485,93.14,0,2,1
2013-01-03,PRODUCE,98842.892485,92.97,0,3,1
2013-01-04,PRODUCE,98842.892485,93.12,0,4,1
2013-01-05,PRODUCE,98842.892485,93.14666666666668,0,5,1
2013-01-06,PRODUCE,98842.892485,93.17333333333333,0,6,1
2013-01-07,PRODUCE,98842.892485,93.2,0,0,1
2013-01-08,PRODUCE,98842.892485,93.21,0,1,1
2013-01-09,PRODUCE,98842.892485,93.08,0,2,1
2013-01-10,PRODUCE,98842.892485,93.81,0,3,1
2013-01-11,PRODUCE,98842.892485,93.6,0,4,1
2013-01-12,PRODUCE,98842.892485,93.82333333333332,0,5,1
2013-01-13,PRODUCE,98842.892485,94.04666666666667,0,6,1
2013-01-14,PRODUCE,98842.892485,94.27,0,0,1
2013-01-15,PRODUCE,98842.892485,93.26,0,1,1
2013-01-16,PRODUCE,98842.892485,94.28,0,2,1
2013-01-17,PRODUCE,98842.892485,95.49,0,3,1
2013-01-18,PRODUCE,98842.892485,95.61,0,4,1
2013-01-19,PRODUCE,98842.892485,95.73,0,5,1
2013-01-20,PRODUCE,98842.892485,95.85,0,6,1
2013-01-21,PRODUCE,98842.892485,95.97,0,0,1
2013-01-22,PRODUCE,98842.892485,96.09,0,1,1
2013-01-23,PRODUCE,98842.892485,95.06,0,2,1
2013-01-24,PRODUCE,98842.892485,95.35,0,3,1
2013-01-25,PRODUCE,98842.892485,95.15,0,4,1
2013-01-26,PRODUCE,98842.892485,95.41666666666667,0,5,1
2013-01-27,PRODUCE,98842.892485,95.68333333333334,0,6,1
2013-01-28,PRODUCE,98842.892485,95.95,0,0,1
2013-01-29,PRODUCE,98842.892485,97.62,0,1,1
2013-01-30,PRODUCE,98842.892485,97.98,0,2,1
2013-01-31,PRODUCE,98842.892485,97.65,0,3,1
2013-02-01,PRODUCE,98842.892485,97.46,0,4,2
2013-02-02,PRODUCE,98842.892485,97.04333333333332,0,5,2
2013-02-03,PRODUCE,98842.892485,96.62666666666667,0,6,2
2013-02-04,PRODUCE,98842.892485,96.21,0,0,2
2013-02-05,PRODUCE,98842.892485,96.68,0,1,2
2013-02-06,PRODUCE,98842.892485,96.44,0,2,2
2013-02-07,PRODUCE,98842.892485,95.84,0,3,2
2013-02-08,PRODUCE,98842.892485,95.71,0,4,2
2013-02-09,PRODUCE,98842.892485,96.14333333333333,0,5,2
2013-02-10,PRODUCE,98842.892485,96.57666666666667,0,6,2
2013-02-11,PRODUCE,98842.892485,97.01,1,0,2
2013-02-12,PRODUCE,98842.892485,97.48,1,1,2
2013-02-13,PRODUCE,98842.892485,97.03,0,2,2
2013-02-14,PRODUCE,98842.892485,97.3,0,3,2
2013-02-15,PRODUCE,98842.892485,95.95,0,4,2
2013-02-16,PRODUCE,98842.892485,96.135,0,5,2
2013-02-17,PRODUCE,98842.892485,96.32,0,6,2
2013-02-18,PRODUCE,98842.892485,96.505,0,0,2
2013-02-19,PRODUCE,98842.892485,96.69,0,1,2
2013-02-20,PRODUCE,98842.892485,94.92,0,2,2
2013-02-21,PRODUCE,98842.892485,92.79,0,3,2
2013-02-22,PRODUCE,98842.892485,93.12,0,4,2
2013-02-23,PRODUCE,98842.892485,92.99333333333334,0,5,2
2013-02-24,PRODUCE,98842.892485,92.86666666666666,0,6,2
2013-02-25,PRODUCE,98842.892485,92.74,0,0,2
2013-02-26,PRODUCE,98842.892485,92.63,0,1,2
2013-02-27,PRODUCE,98842.892485,92.84,0,2,2
2013-02-28,PRODUCE,98842.892485,92.03,0,3,2
2013-03-01,PRODUCE,98842.892485,90.71,0,4,3
2013-03-02,PRODUCE,98842.892485,90.51666666666667,0,5,3
2013-03-03,PRODUCE,98842.892485,90.32333333333332,0,6,3
2013-03-04,PRODUCE,98842.892485,90.13,0,0,3
2013-03-05,PRODUCE,98842.892485,90.88,0,1,3
2013-03-06,PRODUCE,98842.892485,90.47,0,2,3
2013-03-07,PRODUCE,98842.892485,91.53,0,3,3
2013-03-08,PRODUCE,98842.892485,92.01,0,4,3
2013-03-09,PRODUCE,98842.892485,92.03,0,5,3
2013-03-10,PRODUCE,98842.892485,92.05,0,6,3
2013-03-11,PRODUCE,98842.892485,92.07,0,0,3
2013-03-12,PRODUCE,98842.892485,92.44,0,1,3
2013-03-13,PRODUCE,98842.892485,92.47,0,2,3
2013-03-14,PRODUCE,98842.892485,93.03,0,3,3
2013-03-15,PRODUCE,98842.892485,93.49,0,4,3
2013-03-16,PRODUCE,480.0,93.56333333333333,0,5,3
2013-03-17,PRODUCE,328.0,93.63666666666666,0,6,3
2013-03-18,PRODUCE,38.0,93.71,0,0,3
2013-03-19,PRODUCE,73.0,92.44,0,1,3
2013-03-20,PRODUCE,75.0,93.21,0,2,3
2013-03-21,PRODUCE,104.0,92.46,0,3,3
2013-03-22,PRODUCE,232.0,93.41,0,4,3
2013-03-23,PRODUCE,449.0,93.78999999999999,0,5,3
2013-03-24,PRODUCE,321.0,94.17,0,6,3
2013-03-25,PRODUCE,93.0,94.55,0,0,3
2013-03-26,PRODUCE,108.0,95.99,0,1,3
2013-03-27,PRODUCE,111.0,96.53,0,2,3
2013-03-28,PRODUCE,213.0,97.24,0,3,3
2013-03-29,PRODUCE,335.0,97.205,0,4,3
2013-03-30,PRODUCE,728.0,97.16999999999999,0,5,3
2013-03-31,PRODUCE,349.0,97.13499999999999,0,6,3
2013-04-01,PRODUCE,64.0,97.1,0,0,4
2013-04-02,PRODUCE,62.0,97.23,0,1,4
2013-04-03,PRODUCE,86.0,95.02,0,2,4
2013-04-04,PRODUCE,137.0,93.26,0,3,4
2013-04-05,PRODUCE,289.0,92.76,0,4,4
2013-04-06,PRODUCE,562.0,92.96000000000001,0,5,4
2013-04-07,PRODUCE,335.0,93.16,0,6,4
2013-04-08,PRODUCE,68.0,93.36,0,0,4
2013-04-09,PRODUCE,51.0,94.18,0,1,4
